x,y,state
542.7,-177.7,MD
542.7,-177.7,MD
634.2,-42.2,ME
633.95,-42.1875,ME
633.7,-42.1,ME
624.4000000000001,-36.800000000000004,ME
624.0375000000001,-36.425000000000004,ME
623.9000000000001,-35.900000000000006,ME
623.9000000000001,-25.1,ME
624.0375000000001,-24.575000000000003,ME
624.4000000000001,-24.200000000000003,ME
633.2,-19.000000000000004,ME
633.2,-8.8,ME
633.3375000000001,-8.275,ME
633.7,-7.9,ME
643,-2.6000000000000005,ME
643.25,-2.5125,ME
643.5,-2.5000000000000004,ME
643.75,-2.5125,ME
644,-2.6000000000000005,ME
653.3,-7.9,ME
653.6624999999999,-8.275,ME
653.8,-8.8,ME
653.8,-19.6,ME
653.6624999999999,-20.125,ME
653.3,-20.5,ME
644.5,-25.7,ME
644.5,-35.9,ME
644.3625,-36.425,ME
644,-36.8,ME
634.7,-42.099999999999994,ME
634.4875,-42.150000000000006,ME
634.2,-42.2,ME
634.2,-42.2,ME
659.9,-95.8,MA
651.1,-90.6,MA
651.1,-80.4,MA
650.9625,-79.875,MA
650.6,-79.5,MA
641.2,-74.2,MA
640.95,-74.11250000000001,MA
640.7,-74.10000000000001,MA
640.45,-74.11250000000001,MA
640.2,-74.2,MA
631.4000000000001,-79.2,MA
622.6000000000001,-74.2,MA
622.3500000000001,-74.11250000000001,MA
622.1000000000001,-74.10000000000001,MA
621.8500000000001,-74.11250000000001,MA
621.6000000000001,-74.2,MA
612.8000000000002,-79.2,MA
603.9000000000002,-74.2,MA
603.6500000000002,-74.11250000000001,MA
603.4000000000002,-74.10000000000001,MA
603.1500000000002,-74.11250000000001,MA
602.9000000000002,-74.2,MA
594.1000000000003,-79.2,MA
585.3000000000003,-74.2,MA
585.0500000000003,-74.11250000000001,MA
584.8000000000003,-74.10000000000001,MA
584.5500000000003,-74.11250000000001,MA
584.3000000000003,-74.2,MA
575.0000000000003,-79.5,MA
574.6375000000004,-79.875,MA
574.5000000000003,-80.4,MA
574.5000000000003,-90.60000000000001,MA
565.6000000000004,-95.80000000000001,MA
565.2375000000004,-96.17500000000001,MA
565.1000000000004,-96.70000000000002,MA
565.1000000000004,-107.50000000000001,MA
565.2375000000004,-108.025,MA
565.6000000000004,-108.40000000000002,MA
575.0000000000003,-113.70000000000002,MA
575.2500000000003,-113.78750000000001,MA
575.5000000000003,-113.80000000000001,MA
575.7500000000003,-113.78750000000001,MA
576.0000000000003,-113.70000000000002,MA
584.8000000000003,-108.70000000000002,MA
593.6000000000003,-113.70000000000002,MA
593.8500000000003,-113.78750000000001,MA
594.1000000000003,-113.80000000000001,MA
594.3500000000003,-113.78750000000001,MA
594.6000000000003,-113.70000000000002,MA
603.4000000000002,-108.70000000000002,MA
612.3000000000002,-113.70000000000002,MA
612.5500000000002,-113.78750000000001,MA
612.8000000000002,-113.80000000000001,MA
613.0500000000002,-113.78750000000001,MA
613.3000000000002,-113.70000000000002,MA
622.1000000000001,-108.70000000000002,MA
630.9000000000001,-113.70000000000002,MA
631.1500000000001,-113.78750000000001,MA
631.4000000000001,-113.80000000000001,MA
631.6500000000001,-113.78750000000001,MA
631.9000000000001,-113.70000000000002,MA
640.7,-108.70000000000002,MA
649.6,-113.70000000000002,MA
649.85,-113.78750000000001,MA
650.1,-113.80000000000001,MA
650.35,-113.78750000000001,MA
650.6,-113.70000000000002,MA
659.9,-108.40000000000002,MA
660.2624999999999,-108.025,MA
660.4,-107.50000000000001,MA
660.4,-96.6,MA
660.2624999999999,-96.125,MA
659.9,-95.8,MA
659.9,-95.8,MA
386,-414.9,LA
376.7,-409.4,LA
376.45,-409.31249999999994,LA
376.2,-409.29999999999995,LA
375.9125,-409.31249999999994,LA
375.7,-409.4,LA
367,-414.5,LA
358.7,-409.7,LA
358.7,-400.09999999999997,LA
367.5,-394.9,LA
367.86249999999995,-394.525,LA
368,-394,LA
368,-383.2,LA
367.86249999999995,-382.67499999999995,LA
367.5,-382.3,LA
358.2,-377,LA
357.95,-376.91249999999997,LA
357.7,-376.9,LA
357.45,-376.91249999999997,LA
357.2,-377,LA
348.3,-382,LA
339.5,-377,LA
339.25,-376.91249999999997,LA
339,-376.9,LA
338.75,-376.91249999999997,LA
338.5,-377,LA
329.2,-382.3,LA
328.8375,-382.67499999999995,LA
328.7,-383.2,LA
328.7,-394,LA
328.8375,-394.525,LA
329.2,-394.9,LA
338,-400.09999999999997,LA
338,-409.7,LA
329.2,-414.7,LA
328.8375,-415.07499999999993,LA
328.7,-415.59999999999997,LA
328.7,-426.4,LA
328.8375,-426.92499999999995,LA
329.2,-427.29999999999995,LA
338.5,-432.59999999999997,LA
338.75,-432.6875,LA
339,-432.7,LA
339.25,-432.6875,LA
339.5,-432.59999999999997,LA
348.3,-427.59999999999997,LA
357.2,-432.59999999999997,LA
357.45,-432.6875,LA
357.7,-432.7,LA
357.95,-432.6875,LA
358.2,-432.59999999999997,LA
366.9,-427.59999999999997,LA
375.79999999999995,-432.7,LA
376.04999999999995,-432.7875,LA
376.29999999999995,-432.8,LA
376.54999999999995,-432.7875,LA
376.79999999999995,-432.7,LA
386.09999999999997,-427.4,LA
386.4625,-427.025,LA
386.59999999999997,-426.5,LA
386.59999999999997,-415.7,LA
386.4125,-415.2625,LA
386,-414.9,LA
386,-414.9,LA
399.1,-220.7,KY
390.3,-215.5,KY
390.3,-205.3,KY
390.1625,-204.775,KY
389.8,-204.4,KY
380.5,-199.1,KY
380.25,-199.0125,KY
380,-199,KY
379.75,-199.0125,KY
379.5,-199.1,KY
370.6,-204.1,KY
361.8,-199.1,KY
361.55,-199.0125,KY
361.3,-199,KY
361.05,-199.0125,KY
360.8,-199.1,KY
351.5,-204.4,KY
351.13750000000005,-204.775,KY
351,-205.3,KY
351,-215.60000000000002,KY
342.7,-220.50000000000003,KY
333.7,-215.40000000000003,KY
333.45,-215.31250000000006,KY
333.2,-215.30000000000004,KY
332.95,-215.31250000000006,KY
332.7,-215.40000000000003,KY
323.4,-220.70000000000005,KY
323.0375,-221.07500000000005,KY
322.9,-221.60000000000005,KY
322.9,-232.40000000000006,KY
323.0375,-232.92500000000007,KY
323.4,-233.30000000000007,KY
332.7,-238.60000000000008,KY
332.95,-238.68750000000006,KY
333.2,-238.70000000000007,KY
333.45,-238.68750000000006,KY
333.7,-238.60000000000008,KY
342.59999999999997,-233.60000000000008,KY
351.49999999999994,-238.70000000000007,KY
351.74999999999994,-238.78750000000008,KY
351.99999999999994,-238.80000000000007,KY
352.24999999999994,-238.78750000000008,KY
352.49999999999994,-238.70000000000007,KY
361.29999999999995,-233.70000000000007,KY
370.09999999999997,-238.70000000000007,KY
370.34999999999997,-238.78750000000008,KY
370.59999999999997,-238.80000000000007,KY
370.84999999999997,-238.78750000000008,KY
371.09999999999997,-238.70000000000007,KY
379.99999999999994,-233.70000000000007,KY
388.79999999999995,-238.70000000000007,KY
389.04999999999995,-238.78750000000008,KY
389.29999999999995,-238.80000000000007,KY
389.54999999999995,-238.78750000000008,KY
389.79999999999995,-238.70000000000007,KY
399.09999999999997,-233.40000000000006,KY
399.4625,-233.02500000000006,KY
399.59999999999997,-232.50000000000006,KY
399.59999999999997,-221.60000000000005,KY
399.4625,-221.07500000000002,KY
399.1,-220.7,KY
399.1,-220.7,KY
279.4,-298.3,KS
270.59999999999997,-293.3,KS
270.59999999999997,-283,KS
270.4625,-282.475,KS
270.09999999999997,-282.1,KS
260.79999999999995,-276.8,KS
260.54999999999995,-276.7125,KS
260.29999999999995,-276.7,KS
260.04999999999995,-276.7125,KS
259.79999999999995,-276.8,KS
250.89999999999995,-281.8,KS
242.09999999999994,-276.8,KS
241.84999999999994,-276.7125,KS
241.59999999999994,-276.7,KS
241.34999999999994,-276.7125,KS
241.09999999999994,-276.8,KS
231.79999999999993,-282.1,KS
231.43749999999991,-282.475,KS
231.29999999999993,-283,KS
231.29999999999993,-293.8,KS
231.43749999999991,-294.32500000000005,KS
231.79999999999993,-294.7,KS
240.59999999999994,-299.7,KS
240.59999999999994,-310,KS
240.73749999999993,-310.525,KS
241.09999999999994,-310.9,KS
250.39999999999995,-316.2,KS
250.64999999999995,-316.2875,KS
250.89999999999995,-316.3,KS
251.14999999999995,-316.2875,KS
251.39999999999995,-316.2,KS
260.19999999999993,-311.2,KS
269.0999999999999,-316.2,KS
269.3499999999999,-316.2875,KS
269.5999999999999,-316.3,KS
269.8499999999999,-316.2875,KS
270.0999999999999,-316.2,KS
279.3999999999999,-310.9,KS
279.76249999999993,-310.525,KS
279.8999999999999,-310,KS
279.8999999999999,-299.2,KS
279.8,-298.63750000000005,KS
279.4,-298.3,KS
279.4,-298.3,KS
299.3,-224.6,IN
299.05,-224.58749999999998,IN
298.8,-224.5,IN
289.5,-219.2,IN
289.13750000000005,-218.825,IN
289,-218.29999999999998,IN
289,-207.49999999999997,IN
289.13750000000005,-206.97499999999997,IN
289.5,-206.59999999999997,IN
298.3,-201.39999999999998,IN
298.3,-191.39999999999998,IN
298.4375,-190.87499999999997,IN
298.8,-190.49999999999997,IN
307.7,-185.29999999999998,IN
307.7,-176.49999999999997,IN
298.8,-171.39999999999998,IN
298.4375,-171.02499999999998,IN
298.3,-170.49999999999997,IN
298.3,-159.69999999999996,IN
298.4375,-159.17499999999995,IN
298.8,-158.79999999999995,IN
307.7,-153.59999999999997,IN
307.7,-143.79999999999995,IN
307.8375,-143.27499999999995,IN
308.2,-142.89999999999995,IN
317.5,-137.39999999999995,IN
317.75,-137.31249999999994,IN
318,-137.29999999999995,IN
318.2875,-137.31249999999994,IN
318.5,-137.39999999999995,IN
327.2,-142.49999999999994,IN
336,-137.39999999999995,IN
336.25,-137.31249999999994,IN
336.5,-137.29999999999995,IN
336.75,-137.31249999999994,IN
337,-137.39999999999995,IN
346.4,-142.69999999999996,IN
346.76249999999993,-143.07499999999996,IN
346.9,-143.59999999999997,IN
346.9,-154.39999999999998,IN
346.76249999999993,-154.92499999999998,IN
346.4,-155.29999999999998,IN
337.59999999999997,-160.29999999999998,IN
337.59999999999997,-169.39999999999998,IN
346.4,-174.39999999999998,IN
346.76249999999993,-174.77499999999998,IN
346.9,-175.29999999999998,IN
346.9,-186.1,IN
346.76249999999993,-186.625,IN
346.4,-187,IN
337.59999999999997,-192,IN
337.59999999999997,-202,IN
337.4625,-202.525,IN
337.09999999999997,-202.9,IN
327.7,-208.20000000000002,IN
327.45,-208.28750000000002,IN
327.2,-208.3,IN
326.95,-208.28750000000002,IN
326.7,-208.20000000000002,IN
318,-203.20000000000002,IN
309.6,-208.00000000000003,IN
309.6,-218.20000000000002,IN
309.4625,-218.72500000000002,IN
309.1,-219.10000000000002,IN
299.8,-224.40000000000003,IN
299.5875,-224.5375,IN
299.3,-224.6,IN
299.3,-224.6,IN
285,-141.8,IL
285.36249999999995,-141.425,IL
285.5,-140.9,IL
285.5,-130.1,IL
285.36249999999995,-129.575,IL
285,-129.2,IL
276.2,-124.19999999999999,IL
276.2,-114,IL
276.0625,-113.475,IL
275.7,-113.1,IL
266.4,-107.6,IL
266.15,-107.5125,IL
265.9,-107.5,IL
265.65,-107.5125,IL
265.4,-107.6,IL
256.5,-112.8,IL
247.7,-107.6,IL
247.45,-107.5125,IL
247.2,-107.5,IL
246.9125,-107.5125,IL
246.7,-107.6,IL
238.1,-112.69999999999999,IL
229.29999999999998,-107.6,IL
229.04999999999998,-107.5125,IL
228.79999999999998,-107.5,IL
228.54999999999998,-107.5125,IL
228.29999999999998,-107.6,IL
219,-113,IL
218.6375,-113.375,IL
218.5,-113.9,IL
218.5,-124.7,IL
218.6375,-125.225,IL
219,-125.60000000000001,IL
227.6,-130.70000000000002,IL
227.6,-140.4,IL
218.7,-145.4,IL
218.33749999999998,-145.775,IL
218.2,-146.3,IL
218.2,-156.5,IL
209.39999999999998,-161.6,IL
209.03749999999997,-161.975,IL
208.89999999999998,-162.5,IL
208.89999999999998,-173.3,IL
209.03749999999997,-173.82500000000002,IL
209.39999999999998,-174.20000000000002,IL
218.2,-179.3,IL
218.2,-189,IL
218.33749999999998,-189.525,IL
218.7,-189.9,IL
228,-195.4,IL
228.25,-195.4875,IL
228.5,-195.5,IL
228.75,-195.4875,IL
229,-195.4,IL
237.5,-190.5,IL
246.2,-195.5,IL
246.2,-205.7,IL
246.33749999999998,-206.225,IL
246.7,-206.6,IL
256.09999999999997,-212.1,IL
256.34999999999997,-212.1875,IL
256.59999999999997,-212.2,IL
256.88749999999993,-212.1875,IL
257.09999999999997,-212.1,IL
266.4,-206.6,IL
266.76249999999993,-206.225,IL
266.9,-205.7,IL
266.9,-195.5,IL
275.7,-190.4,IL
276.0625,-190.025,IL
276.2,-189.5,IL
276.2,-179.3,IL
285,-174.3,IL
285.36249999999995,-173.925,IL
285.5,-173.4,IL
285.5,-162.6,IL
285.36249999999995,-162.075,IL
285,-161.7,IL
276.2,-156.5,IL
276.2,-146.9,IL
285,-141.8,IL
285,-141.8,IL
112.3,-159.9,ID
103.2,-165.6,ID
102.9625,-165.7625,ID
102.8,-166,ID
102.71249999999999,-166.25,ID
102.7,-166.5,ID
103.3,-177.3,ID
103.4375,-177.8125,ID
103.8,-178.10000000000002,ID
112.89999999999999,-182.8,ID
113.49999999999999,-193.10000000000002,ID
113.63749999999999,-193.6125,ID
113.99999999999999,-193.90000000000003,ID
123.59999999999998,-198.80000000000004,ID
124.09999999999998,-198.91250000000002,ID
124.59999999999998,-198.80000000000004,ID
133.59999999999997,-193.00000000000003,ID
133.78749999999997,-192.83750000000003,ID
133.89999999999998,-192.60000000000002,ID
133.98749999999995,-192.35000000000002,ID
133.99999999999997,-192.10000000000002,ID
133.49999999999997,-181.40000000000003,ID
133.36249999999998,-180.88750000000005,ID
132.99999999999997,-180.60000000000002,ID
123.79999999999997,-175.8,ID
123.39999999999996,-165.60000000000002,ID
123.26249999999996,-165.08750000000003,ID
122.89999999999996,-164.8,ID
113.29999999999997,-159.9,ID
112.76249999999999,-159.75,ID
112.3,-159.9,ID
112.3,-159.9,ID
289,-266,IA
288.75,-265.9875,IA
288.5,-265.9,IA
279.7,-260.9,IA
270.9,-265.9,IA
270.65,-265.9875,IA
270.4,-266,IA
270.15,-265.9875,IA
269.9,-265.9,IA
260.59999999999997,-260.59999999999997,IA
260.23749999999995,-260.225,IA
260.09999999999997,-259.7,IA
260.09999999999997,-249.5,IA
251.19999999999996,-244.3,IA
250.83749999999995,-243.925,IA
250.69999999999996,-243.4,IA
250.69999999999996,-232.6,IA
250.83749999999995,-232.075,IA
251.19999999999996,-231.7,IA
260.59999999999997,-226.39999999999998,IA
260.84999999999997,-226.3125,IA
261.09999999999997,-226.29999999999998,IA
261.34999999999997,-226.3125,IA
261.59999999999997,-226.39999999999998,IA
270.4,-231.39999999999998,IA
279.2,-226.39999999999998,IA
279.45,-226.3125,IA
279.7,-226.29999999999998,IA
279.95,-226.3125,IA
280.2,-226.39999999999998,IA
289.5,-231.7,IA
289.86249999999995,-232.075,IA
290,-232.6,IA
290,-242.9,IA
298.9,-248.1,IA
299.26249999999993,-248.475,IA
299.4,-249,IA
299.4,-259.8,IA
299.26249999999993,-260.32500000000005,IA
298.9,-260.7,IA
289.5,-266,IA
289.2125,-266,IA
289,-266,IA
289,-266,IA
145.8,-462.4,HI
136.5,-456.9,HI
136.25,-456.8125,HI
136,-456.8,HI
135.7125,-456.8125,HI
135.5,-456.9,HI
126.7,-462.1,HI
117.8,-456.9,HI
117.55,-456.8125,HI
117.3,-456.8,HI
117.0125,-456.8125,HI
116.8,-456.9,HI
107.5,-462.4,HI
107.1375,-462.775,HI
107,-463.3,HI
107,-474,HI
107.1375,-474.525,HI
107.5,-474.9,HI
116.8,-480.2,HI
117.0875,-480.2875,HI
117.3,-480.3,HI
117.55,-480.2875,HI
117.8,-480.2,HI
126.7,-475.2,HI
135.5,-480.2,HI
135.75,-480.2875,HI
136,-480.3,HI
136.25,-480.2875,HI
136.5,-480.2,HI
145.8,-474.9,HI
146.1625,-474.525,HI
146.3,-474,HI
146.3,-463.2,HI
146.2,-462.725,HI
145.8,-462.4,HI
145.8,-462.4,HI
498.3,-373.5,GA
498.01250000000005,-373.4875,GA
497.8,-373.4,GA
489,-368.2,GA
480.1,-373.4,GA
479.85,-373.4875,GA
479.6,-373.5,GA
479.3125,-373.4875,GA
479.1,-373.4,GA
469.8,-367.9,GA
469.4375,-367.525,GA
469.3,-367,GA
469.3,-356.8,GA
461,-352.1,GA
452.1,-357.1,GA
451.85,-357.18750000000006,GA
451.6,-357.20000000000005,GA
451.35,-357.18750000000006,GA
451.1,-357.1,GA
442.3,-352.1,GA
433.5,-357.1,GA
433.25,-357.18750000000006,GA
433,-357.20000000000005,GA
432.75,-357.18750000000006,GA
432.5,-357.1,GA
423.2,-351.8,GA
422.8375,-351.42500000000007,GA
422.7,-350.90000000000003,GA
422.7,-340.70000000000005,GA
413.8,-335.70000000000005,GA
413.4375,-335.32500000000005,GA
413.3,-334.80000000000007,GA
413.3,-324.6000000000001,GA
404.5,-319.4000000000001,GA
404.13750000000005,-319.0250000000001,GA
404,-318.5000000000001,GA
404,-307.7000000000001,GA
404.13750000000005,-307.17500000000007,GA
404.5,-306.8000000000001,GA
413.8,-301.5000000000001,GA
414.05,-301.4125000000001,GA
414.3,-301.4000000000001,GA
414.55,-301.4125000000001,GA
414.8,-301.5000000000001,GA
423.7,-306.5000000000001,GA
432.5,-301.5000000000001,GA
432.75,-301.4125000000001,GA
433,-301.4000000000001,GA
433.25,-301.4125000000001,GA
433.5,-301.5000000000001,GA
442.3,-306.5000000000001,GA
451.1,-301.5000000000001,GA
451.35,-301.4125000000001,GA
451.6,-301.4000000000001,GA
451.85,-301.4125000000001,GA
452.1,-301.5000000000001,GA
461,-306.5000000000001,GA
469.8,-301.5000000000001,GA
470.05,-301.4125000000001,GA
470.3,-301.4000000000001,GA
470.55,-301.4125000000001,GA
470.8,-301.5000000000001,GA
480.1,-306.8000000000001,GA
480.4625,-307.17500000000007,GA
480.6,-307.7000000000001,GA
480.6,-318,GA
489.5,-323.2,GA
489.86249999999995,-323.57499999999993,GA
490,-324.09999999999997,GA
490,-334.29999999999995,GA
498.8,-339.29999999999995,GA
499.1625,-339.67499999999995,GA
499.3,-340.19999999999993,GA
499.3,-350.3999999999999,GA
508.1,-355.3999999999999,GA
508.4625,-355.77499999999986,GA
508.6,-356.2999999999999,GA
508.6,-367.0999999999999,GA
508.4625,-367.6249999999999,GA
508.1,-367.9999999999999,GA
498.8,-373.4999999999999,GA
498.51250000000005,-373.5,GA
498.3,-373.5,GA
498.3,-373.5,GA
592.3,-521.4,FL
592.05,-521.3875,FL
591.8,-521.3,FL
583,-516.3,FL
574.2,-521.3,FL
573.95,-521.3875,FL
573.7,-521.4,FL
573.45,-521.3875,FL
573.2,-521.3,FL
564.3,-516.3,FL
555.5,-521.3,FL
555.25,-521.3875,FL
555,-521.4,FL
554.75,-521.3875,FL
554.5,-521.3,FL
545.2,-516,FL
544.8375,-515.625,FL
544.7,-515.1,FL
544.7,-504.3,FL
544.8375,-503.775,FL
545.2,-503.4,FL
554,-498.2,FL
554,-488.6,FL
545.2,-483.6,FL
544.8375,-483.225,FL
544.7,-482.7,FL
544.7,-472.5,FL
535.8,-467.5,FL
535.4375,-467.125,FL
535.3,-466.6,FL
535.3,-456.4,FL
526.6,-451.3,FL
526.2375,-450.925,FL
526.1,-450.40000000000003,FL
526.1,-440.2,FL
517.2,-435.2,FL
516.8375,-434.825,FL
516.7,-434.3,FL
516.7,-424.1,FL
507.90000000000003,-419.1,FL
507.5375,-418.725,FL
507.40000000000003,-418.2,FL
507.40000000000003,-408,FL
498.6,-403,FL
498.2375,-402.625,FL
498.1,-402.1,FL
498.1,-391.3,FL
498.2375,-390.775,FL
498.6,-390.4,FL
508,-385,FL
508.25,-384.9125,FL
508.5,-384.9,FL
508.7875,-384.9125,FL
509,-385,FL
517.7,-390.1,FL
526.5,-385,FL
526.75,-384.9125,FL
527,-384.9,FL
527.25,-384.9125,FL
527.5,-385,FL
536.3,-390,FL
545.2,-385,FL
545.45,-384.9125,FL
545.7,-384.9,FL
545.95,-384.9125,FL
546.2,-385,FL
555.5,-390.3,FL
555.8625,-390.675,FL
556,-391.2,FL
556,-401.4,FL
564.3,-406.3,FL
573.2,-401.1,FL
573.45,-401.0125,FL
573.7,-401,FL
573.9875,-401.0125,FL
574.2,-401.1,FL
583.5,-406.6,FL
583.8625,-406.975,FL
584,-407.5,FL
584,-417.7,FL
592.8,-422.7,FL
593.1625,-423.075,FL
593.3,-423.6,FL
593.3,-433.8,FL
602.1,-438.8,FL
602.4625,-439.175,FL
602.6,-439.7,FL
602.6,-449.9,FL
611.5,-455.1,FL
611.8625,-455.475,FL
612,-456,FL
612,-466.8,FL
611.8625,-467.325,FL
611.5,-467.7,FL
602.6,-472.7,FL
602.6,-482.3,FL
611.5,-487.3,FL
611.8625,-487.675,FL
612,-488.2,FL
612,-499,FL
611.8625,-499.525,FL
611.5,-499.9,FL
602.6,-505.1,FL
602.6,-515.3,FL
602.4625,-515.825,FL
602.1,-516.2,FL
592.8,-521.5,FL
592.5875,-521.4125,FL
592.3,-521.4,FL
592.3,-521.4,FL
562.9,-224.9,DE
562.65,-224.8875,DE
562.4,-224.8,DE
553.1,-219.5,DE
552.7375000000001,-219.125,DE
552.6,-218.6,DE
552.6,-207.79999999999998,DE
552.7375000000001,-207.27499999999998,DE
553.1,-206.89999999999998,DE
562.4,-201.59999999999997,DE
562.65,-201.5125,DE
562.9,-201.49999999999997,DE
563.15,-201.5125,DE
563.4,-201.59999999999997,DE
572.6999999999999,-206.89999999999998,DE
573.0624999999999,-207.27499999999998,DE
573.1999999999999,-207.79999999999998,DE
573.1999999999999,-218.6,DE
573.0624999999999,-219.125,DE
572.6999999999999,-219.5,DE
563.4,-224.8,DE
563.1875,-224.8875,DE
562.9,-224.9,DE
562.9,-224.9,DE
630.2,-159.4,CT
629.9125,-159.3875,CT
629.7,-159.3,CT
620.9,-154.1,CT
612.1,-159.3,CT
611.85,-159.3875,CT
611.6,-159.4,CT
611.35,-159.3875,CT
611.1,-159.3,CT
601.7,-153.8,CT
601.3375,-153.425,CT
601.2,-152.9,CT
601.2,-142.7,CT
592.4,-137.7,CT
592.0375,-137.325,CT
591.9,-136.8,CT
591.9,-126,CT
592.0375,-125.475,CT
592.4,-125.1,CT
601.7,-119.8,CT
601.95,-119.7125,CT
602.2,-119.7,CT
602.45,-119.7125,CT
602.7,-119.8,CT
611.6,-124.8,CT
620.4,-119.8,CT
620.65,-119.7125,CT
620.9,-119.7,CT
621.15,-119.7125,CT
621.4,-119.8,CT
630.2,-124.8,CT
639,-119.8,CT
639.25,-119.7125,CT
639.5,-119.7,CT
639.75,-119.7125,CT
640,-119.8,CT
649.4,-125.1,CT
649.7625,-125.475,CT
649.9,-126,CT
649.9,-136.8,CT
649.7625,-137.325,CT
649.4,-137.7,CT
640.5,-142.7,CT
640.5,-152.9,CT
640.3625,-153.425,CT
640,-153.8,CT
630.7,-159.3,CT
630.4875,-159.35,CT
630.2,-159.4,CT
630.2,-159.4,CT
133.1,-301,CO
132.85,-300.9875,CO
132.6,-300.9,CO
123.19999999999999,-295.4,CO
122.83749999999998,-295.025,CO
122.69999999999999,-294.5,CO
122.69999999999999,-283.7,CO
122.83749999999998,-283.17499999999995,CO
123.19999999999999,-282.8,CO
132.1,-277.8,CO
132.1,-267.7,CO
132.23749999999998,-267.17499999999995,CO
132.6,-266.8,CO
141.9,-261.3,CO
142.15,-261.2125,CO
142.4,-261.2,CO
142.6875,-261.2125,CO
142.9,-261.3,CO
151.70000000000002,-266.5,CO
160.60000000000002,-261.3,CO
160.85000000000002,-261.2125,CO
161.10000000000002,-261.2,CO
161.38750000000002,-261.2125,CO
161.60000000000002,-261.3,CO
170.40000000000003,-266.5,CO
179.20000000000005,-261.3,CO
179.45000000000005,-261.2125,CO
179.70000000000005,-261.2,CO
179.95000000000005,-261.2125,CO
180.20000000000005,-261.3,CO
189.00000000000006,-266.40000000000003,CO
198.00000000000006,-261.3,CO
198.25000000000006,-261.2125,CO
198.50000000000006,-261.2,CO
198.75000000000006,-261.2125,CO
199.00000000000006,-261.3,CO
208.30000000000007,-266.6,CO
208.66250000000008,-266.975,CO
208.80000000000007,-267.5,CO
208.80000000000007,-278.3,CO
208.66250000000008,-278.82500000000005,CO
208.30000000000007,-279.2,CO
199.40000000000006,-284.4,CO
199.40000000000006,-294.5,CO
199.26250000000007,-295.025,CO
198.90000000000006,-295.4,CO
189.60000000000005,-300.7,CO
189.35000000000005,-300.7875,CO
189.10000000000005,-300.8,CO
188.85000000000005,-300.7875,CO
188.60000000000005,-300.7,CO
179.70000000000005,-295.7,CO
170.90000000000003,-300.7,CO
170.65000000000003,-300.7875,CO
170.40000000000003,-300.8,CO
170.15000000000003,-300.7875,CO
169.90000000000003,-300.7,CO
161.10000000000002,-295.7,CO
152.20000000000002,-300.7,CO
151.95000000000002,-300.7875,CO
151.70000000000002,-300.8,CO
151.45000000000002,-300.7875,CO
151.20000000000002,-300.7,CO
142.4,-295.59999999999997,CO
133.70000000000002,-300.7,CO
133.3625,-300.9625,CO
133.1,-301,CO
133.1,-301,CO
113.5,-372.1,CA
104.7,-366.90000000000003,CA
104.7,-356.70000000000005,CA
104.5625,-356.17500000000007,CA
104.2,-355.80000000000007,CA
95.4,-350.80000000000007,CA
95.4,-340.6000000000001,CA
95.26250000000002,-340.07500000000005,CA
94.9,-339.7000000000001,CA
86,-334.7000000000001,CA
86,-324.5000000000001,CA
85.86250000000001,-323.97500000000014,CA
85.5,-323.60000000000014,CA
76.7,-318.40000000000015,CA
76.7,-308.90000000000015,CA
85.5,-303.8000000000001,CA
85.86250000000001,-303.4250000000002,CA
86,-302.90000000000015,CA
86,-292.10000000000014,CA
85.86250000000001,-291.57500000000016,CA
85.5,-291.20000000000016,CA
76.7,-286.00000000000017,CA
76.7,-275.70000000000016,CA
76.5625,-275.1750000000002,CA
76.2,-274.8000000000002,CA
67.4,-269.8000000000002,CA
67.4,-259.70000000000016,CA
67.26250000000002,-259.1750000000002,CA
66.9,-258.8000000000002,CA
58.00000000000001,-253.7000000000002,CA
58.00000000000001,-243.40000000000018,CA
57.862500000000004,-242.87500000000017,CA
57.50000000000001,-242.50000000000017,CA
48.7,-237.50000000000017,CA
48.7,-227.90000000000018,CA
57.5,-222.90000000000018,CA
57.8625,-222.52500000000018,CA
58,-222.00000000000017,CA
58,-212.00000000000017,CA
66.8,-206.90000000000018,CA
67.1625,-206.52500000000018,CA
67.3,-206.00000000000017,CA
67.3,-196.00000000000017,CA
76.1,-191.00000000000017,CA
76.4625,-190.62500000000017,CA
76.6,-190.10000000000016,CA
76.6,-179.80000000000015,CA
85.39999999999999,-174.80000000000015,CA
85.76249999999999,-174.42500000000015,CA
85.89999999999999,-173.90000000000015,CA
85.89999999999999,-163.50000000000014,CA
94.8,-158.40000000000015,CA
95.1625,-158.02500000000015,CA
95.3,-157.50000000000014,CA
95.3,-146.70000000000013,CA
95.1625,-146.17500000000013,CA
94.8,-145.80000000000013,CA
85.5,-140.30000000000013,CA
85.25,-140.21250000000015,CA
85,-140.20000000000013,CA
84.7125,-140.21250000000015,CA
84.5,-140.30000000000013,CA
75.7,-145.5000000000001,CA
66.8,-140.30000000000013,CA
66.55,-140.21250000000015,CA
66.3,-140.20000000000013,CA
66.01249999999999,-140.21250000000015,CA
65.8,-140.30000000000013,CA
57,-145.5000000000001,CA
48.2,-140.30000000000013,CA
47.95,-140.21250000000015,CA
47.7,-140.20000000000013,CA
47.4125,-140.21250000000015,CA
47.2,-140.30000000000013,CA
38.400000000000006,-145.5000000000001,CA
29.500000000000007,-140.30000000000013,CA
29.250000000000007,-140.21250000000015,CA
